Timestamp,Symbol,Action,Quantity,Price,Status,Mode,StrategyID,OrderID
2026-01-22T17:44:46.322622,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.322891,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.323159,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.323470,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.323673,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.323849,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.324096,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.324341,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.324582,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.324803,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.324992,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.325217,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.325503,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.325726,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.325938,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.326177,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.326395,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.326610,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.326811,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.327056,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.327277,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.327499,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.327719,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.327927,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.328172,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.328390,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.337171,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.337618,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.337900,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.338129,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.338308,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.338617,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.338896,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.339150,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.339370,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.339626,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.339853,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.340116,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.340370,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.340687,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.340928,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.341134,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
